topic_id,display_name,description,keywords,domain,field,subfield,paper_count,percentage
https://openalex.org/T10549,Neonatal Respiratory Health Research,"This cluster of papers focuses on neonatal lung development, respiratory morbidity, and the impact of various interventions on outcomes for preterm infants. It covers topics such as bronchopulmonary dysplasia, lung stem cells, surfactant proteins, pulmonary hypertension, and the use of antenatal corticosteroids. The research also delves into neonatal resuscitation, oxygen saturation targeting, and the potential for lung regeneration in this population.",Bronchopulmonary Dysplasia; Preterm Infants; Lung Stem Cells; Respiratory Distress Syndrome; Surfactant Proteins; Neonatal Resuscitation; Pulmonary Hypertension; Oxygen Saturation; Antenatal Corticosteroids; Lung Regeneration,Health Sciences,Medicine,Pulmonary and Respiratory Medicine,7,0.0
https://openalex.org/T10563,Corneal surgery and disorders,"This cluster of papers focuses on the biomechanical properties of the cornea, with a specific emphasis on conditions such as keratoconus and related treatments like collagen crosslinking. It also covers topics such as corneal transplantation, intraocular pressure measurement, and the impact of riboflavin-ultraviolet-A treatment. Additionally, it explores advancements in refractive surgery techniques and their effects on corneal biomechanics.",Corneal Biomechanics; Keratoconus; Collagen Crosslinking; Corneal Transplantation; Ocular Response Analyzer; Endothelial Keratoplasty; Intraocular Pressure; Riboflavin-Ultraviolet-A Treatment; Corneal Thickness; Refractive Surgery,Health Sciences,Medicine,"Radiology, Nuclear Medicine and Imaging",7,0.0
https://openalex.org/T10594,Genetic and phenotypic traits in livestock,"This cluster of papers focuses on the application of genomic selection in plant and animal breeding, including topics such as genetic value prediction, marker-assisted selection, quantitative genetics, genome-wide association studies, population genetics, genetic diversity, and livestock domestication.",Genomic Selection; Plant Breeding; Animal Breeding; Genetic Value Prediction; Marker-Assisted Selection; Quantitative Genetics; Genome-Wide Association; Population Genetics; Genetic Diversity; Livestock Domestication,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Genetics,7,0.0
https://openalex.org/T10598,Cardiac pacing and defibrillation studies,"This cluster of papers focuses on the use of Cardiac Resynchronization Therapy (CRT) in the management of heart failure, particularly in patients with left ventricular dysfunction and ventricular arrhythmias. The cluster covers topics such as the use of implantable cardioverter-defibrillators, echocardiography-guided lead placement, remote monitoring, and the impact of CRT on dyssynchrony and sudden cardiac death.",Cardiac Resynchronization Therapy; Implantable Cardioverter-Defibrillator; Heart Failure; Ventricular Arrhythmias; Left Ventricular Dysfunction; Echocardiography; Pacemaker Therapy; Remote Monitoring; Dyssynchrony; Sudden Cardiac Death,Health Sciences,Medicine,Cardiology and Cardiovascular Medicine,7,0.0
https://openalex.org/T10604,RNA Research and Splicing,"This cluster of papers focuses on the regulation of RNA processing and function, including topics such as alternative splicing, RNA-binding proteins, phase separation, mRNA decay, stress granules, transcriptome analysis, exon junctions, polyadenylation, nonsense-mediated decay, and RNA phase transitions.",Alternative Splicing; RNA-Binding Proteins; Phase Separation; mRNA Decay; Stress Granules; Transcriptome; Exon Junctions; Polyadenylation; Nonsense-Mediated Decay; RNA Phase Transitions,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T10621,Gene Regulatory Network Analysis,"This cluster of papers focuses on the stochastic behavior and regulation of gene networks, exploring topics such as stochastic gene expression, synthetic biology, cellular noise, network inference, genetic circuits, biochemical modeling, cell signaling dynamics, and single-cell analysis. The research delves into understanding the inherent stochasticity in gene regulatory networks and its implications for cellular functions.",Stochastic Gene Expression; Gene Regulatory Networks; Synthetic Biology; Cellular Noise; Systems Biology; Network Inference; Genetic Circuits; Biochemical Modeling; Cell Signaling Dynamics; Single-Cell Analysis,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis,"This cluster of papers focuses on the hydraulic fracturing process in shale gas reservoirs, covering topics such as fracture propagation, stimulation design optimization, microseismic monitoring, reservoir simulation, fracture network characterization, and geomechanical modeling. The papers explore the challenges and opportunities associated with hydraulic fracturing in unconventional reservoirs, aiming to improve understanding and performance in this field.",Hydraulic Fracturing; Shale Gas Reservoirs; Fracture Propagation; Stimulation Design; Microseismic Monitoring; Reservoir Simulation; Fracture Network; Fracture Conductivity; Geomechanical Modeling; Unconventional Reservoirs,Physical Sciences,Engineering,Mechanical Engineering,7,0.0
https://openalex.org/T10702,Insect and Arachnid Ecology and Behavior,"This cluster of papers explores the genomic insights into social insects, particularly ants, termites, and honeybees, focusing on their symbiotic relationships, division of labor, and the genetic basis of eusociality. It also delves into the microbiota of these insects and their role in ecological interactions.",Social Insects; Genomics; Symbiosis; Ants; Termites; Honeybees; Microbiota; Division of Labor; Mutualism; Eusociality,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Genetics,7,0.0
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,"This cluster of papers focuses on particle filtering and nonlinear estimation methods, including Kalman filters, Monte Carlo methods, sensor fusion, sequential Monte Carlo, Gaussian filters, and Bayesian inference. The papers cover a wide range of applications such as state estimation, multitarget tracking, and sensor network management.",Particle Filters; Nonlinear Estimation; Kalman Filters; Monte Carlo Methods; State Estimation; Sensor Fusion; Sequential Monte Carlo; Gaussian Filters; Multitarget Tracking; Bayesian Inference,Physical Sciences,Computer Science,Artificial Intelligence,7,0.0
https://openalex.org/T10760,Pancreatitis Pathology and Treatment,"This cluster of papers focuses on the diagnosis and management of pancreatitis, covering topics such as acute and chronic pancreatitis, pancreatic disease burden, endoscopic drainage techniques, severity assessment, genetic factors, inflammatory mediators, organ failure, nutritional support, and epidemiology.",Acute Pancreatitis; Chronic Pancreatitis; Pancreatic Disease; Endoscopic Drainage; Severity Assessment; Genetic Factors; Inflammatory Mediators; Organ Failure; Nutritional Support; Epidemiology,Health Sciences,Medicine,Surgery,7,0.0
https://openalex.org/T10765,Marine Biology and Ecology Research,"This cluster of papers focuses on marine biodiversity, ecosystem functioning, and the ecological dynamics of benthic communities in various marine environments, including deep-sea habitats, estuaries, and hydrothermal vents. It explores topics such as taxonomic diversity, biogeography, the impact of climate change on marine ecosystems, and the relationships between species richness and ecosystem functioning.",Marine Biodiversity; Ecosystem Functioning; Deep-Sea Ecology; Estuarine Quality; Benthic Communities; Taxonomic Diversity; Hydrothermal Vents; Biogeography; Sediment Biodiversity; Phylogenetic Relationships,Physical Sciences,Earth and Planetary Sciences,Oceanography,7,0.0
https://openalex.org/T10787,Lightning and Electromagnetic Phenomena,"This cluster of papers focuses on the global distribution, physics, and effects of lightning, including topics such as terrestrial gamma-ray flashes, the atmospheric electric circuit, climate change, thunderstorm dynamics, lightning detection systems, electromagnetic fields associated with lightning, and simulation of lightning-related phenomena.",Lightning; Distribution; Physics; Terrestrial Gamma-Ray Flashes; Atmospheric Electric Circuit; Climate Change; Thunderstorms; Detection Systems; Electromagnetic Fields; Simulation,Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,7,0.0
https://openalex.org/T10796,Cooperative Communication and Network Coding,"This cluster of papers focuses on cooperative diversity in wireless networks, exploring efficient protocols, outage behavior, network coding, relay networks, space-time coding, and amplify-and-forward techniques. It delves into topics such as physical layer network coding, MIMO relay channels, and the analysis of outage probability in multiuser communication scenarios.",Cooperative Diversity; Wireless Networks; Network Coding; Relay Networks; Space-Time Coding; Amplify-and-Forward; Physical Layer Network Coding; MIMO Relay Channels; Outage Probability; Multiuser Communication,Physical Sciences,Computer Science,Computer Networks and Communications,7,0.0
https://openalex.org/T10805,Vehicle Dynamics and Control Systems,"This cluster of papers focuses on advanced control systems for vehicle dynamics, including autonomous vehicles, model predictive control, estimation of tire-road friction, active steering, yaw stability control, and driver assistance. The research aims to improve the performance, safety, and stability of vehicles through innovative control strategies and technologies.",Vehicle Dynamics; Control Systems; Autonomous Vehicles; Model Predictive Control; Tire-Road Friction Estimation; Active Steering; Yaw Stability Control; Path Tracking; Electric Vehicles; Driver Assistance,Physical Sciences,Engineering,Automotive Engineering,7,0.0
https://openalex.org/T10849,Finite Group Theory Research,"This cluster of papers focuses on the study of finite groups, their representations, and associated graphs such as Cayley graphs and distance-regular graphs. It also explores topics like character degrees, fusion systems, and linear transformations in the context of finite group theory.",Finite Groups; Graphs; Character Degrees; Cayley Graphs; Association Schemes; Linear Transformations; Distance-Regular Graphs; Fusion Systems; Tridiagonal Pairs; Representation Theory,Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,7,0.0
https://openalex.org/T10865,Shape Memory Alloy Transformations,"This cluster of papers focuses on the physical metallurgy, properties, and applications of shape memory alloys, particularly emphasizing martensitic transformation, magnetic field-induced strain, elastocaloric effect, and the microstructure of these materials. It covers a wide range of topics including biomedical applications, additive manufacturing, and metamagnetic shape memory alloys.",Shape Memory Alloys; Martensitic Transformation; Magnetic Field Induced Strain; Metamagnetic Shape Memory Alloys; Elastocaloric Effect; Ferromagnetic Shape Memory Alloys; Giant Magnetocaloric Effect; Microstructure; Biomedical Applications; Additive Manufacturing,Physical Sciences,Materials Science,Materials Chemistry,7,0.0
https://openalex.org/T10891,Radar Systems and Signal Processing,"This cluster of papers focuses on the research and development of Multiple-Input Multiple-Output (MIMO) radar systems, with an emphasis on waveform design, signal processing, cognitive radar, automotive radar applications, space-time adaptive processing, frequency diverse array antennas, joint radar-communication design, passive radar technology, and target detection and localization. The papers cover various aspects of MIMO radar technology and its integration with communication systems.",MIMO Radar; Waveform Design; Signal Processing; Cognitive Radar; Automotive Radar; Space-Time Adaptive Processing; Frequency Diverse Array; Joint Radar-Communication Design; Passive Radar; Target Detection,Physical Sciences,Engineering,Aerospace Engineering,7,0.0
https://openalex.org/T10901,Advanced Data Compression Techniques,"This cluster of papers covers a wide range of image compression techniques and standards, including JPEG2000, wavelet compression, lossless compression, scalable compression, video coding, deep learning approaches, lifting scheme, hyperspectral imaging, vector quantization, and error-resilient coding.",JPEG2000; Wavelet Compression; Lossless Compression; Scalable Compression; Video Coding; Deep Learning; Lifting Scheme; Hyperspectral Imaging; Vector Quantization; Error Resilient Coding,Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,7,0.0
https://openalex.org/T10902,Complementary and Alternative Medicine Studies,"This cluster of papers focuses on the use of herbal and complementary/alternative medicine, particularly among cancer patients and in general populations. It explores adverse reactions, safety monitoring, drug interactions, efficacy evaluation, and regulatory challenges associated with herbal medicine use. The papers also discuss the growing trends in the utilization of complementary and alternative medicine in various countries.",Herbal Medicine; Complementary Medicine; Alternative Medicine; Adverse Reactions; Safety Monitoring; Drug Interactions; Cancer Patients; Use Trends; Efficacy Evaluation; Regulatory Challenges,Health Sciences,Medicine,Complementary and alternative medicine,7,0.0
https://openalex.org/T11020,Immune Cell Function and Interaction,"This cluster of papers explores the role of natural killer (NK) cells in immunity, including their recognition mechanisms, activation, education, development, and potential for therapy. It covers topics such as NK cell receptors, immune inhibitory receptors, NKG2D immunoreceptor, and the use of NK cells in immunotherapy.",Natural Killer Cells; NK Cell Recognition; Immune Inhibitory Receptors; NKG2D Immunoreceptor; NK Cell Activation; NK Cell Education; NK Cell Therapy; NK Cell Receptors; NK Cell Development; NK Cell Immunotherapy,Life Sciences,Immunology and Microbiology,Immunology,7,0.0
https://openalex.org/T11027,Metabolism and Genetic Disorders,"This cluster of papers covers a wide range of topics related to metabolic disorders and biochemical genetics, including newborn screening, mitochondrial function, carnitine metabolism, phenylketonuria, tandem mass spectrometry, inborn errors of metabolism, tyrosine hydroxylase activity, and tetrahydrobiopterin biosynthesis. The papers discuss various aspects of diagnosis, management, and treatment of these disorders.",Metabolic Disorders; Biochemical Genetics; Newborn Screening; Mitochondrial Function; Carnitine; Phenylketonuria; Tandem Mass Spectrometry; Inborn Errors of Metabolism; Tyrosine Hydroxylase; Tetrahydrobiopterin,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,7,0.0
https://openalex.org/T11058,Ethics in Business and Education,"This cluster of papers explores the complex landscape of ethical decision making in organizations, delving into topics such as moral identity, business ethics, whistleblowing, organizational culture, and the influence of cultural values. It investigates the role of social cognitive theory, corporate ethics, and the impact of professional education on ethical behavior.",Ethical Decision Making; Moral Identity; Business Ethics; Whistleblowing; Organizational Culture; Ethical Behavior; Social Cognitive Theory; Corporate Ethics; Professional Education; Cultural Values,Social Sciences,Decision Sciences,Information Systems and Management,7,0.0
https://openalex.org/T11080,Surgical site infection prevention,"This cluster of papers focuses on the prevention, management, and impact of surgical site infections (SSI) in various surgical procedures. It covers topics such as antimicrobial prophylaxis, wound therapy, risk factors for SSI, healthcare-associated infections, and the economic burden of SSI. The papers also discuss the use of perioperative antibiotics, clinical guidelines for infection prevention, and the incidence of SSI in different surgical specialties.",Surgical Site Infection; Antimicrobial Prophylaxis; Wound Therapy; Infection Prevention; Perioperative Antibiotics; Healthcare-Associated Infections; Risk Factors; Orthopedic Surgery; Cost Analysis; Clinical Guidelines,Health Sciences,Medicine,Surgery,7,0.0
https://openalex.org/T11083,Cardiac Health and Mental Health,"This cluster of papers focuses on the role of exercise-based cardiac rehabilitation, psychosocial risk factors, and mental health interventions in the context of coronary heart disease. It explores the association between depression, anxiety, and cardiovascular outcomes, as well as the impact of secondary prevention programs and stress management on patients with coronary artery disease. The cluster also covers topics such as the efficacy of rehabilitation interventions, the influence of social support, and the relationship between psychological distress and cardiovascular events.",Cardiac Rehabilitation; Depression; Coronary Heart Disease; Psychosocial Factors; Exercise Training; Secondary Prevention; Anxiety; Meta-analysis; Myocardial Infarction; Stress Management,Health Sciences,Medicine,Cardiology and Cardiovascular Medicine,7,0.0
https://openalex.org/T11099,Autonomous Vehicle Technology and Safety,"This cluster of papers focuses on the technology and safety systems related to autonomous vehicles, including trajectory prediction, driver assistance systems, lane detection, collision avoidance, pedestrian behavior analysis, sensor fusion, deep learning applications, urban driving challenges, and machine learning techniques.",Autonomous Vehicles; Trajectory Prediction; Driver Assistance Systems; Lane Detection; Collision Avoidance; Pedestrian Behavior; Sensor Fusion; Deep Learning; Urban Driving; Machine Learning,Physical Sciences,Engineering,Automotive Engineering,7,0.0
https://openalex.org/T11145,Epoxy Resin Curing Processes,"This cluster of papers focuses on the synthesis, modification, and application of epoxy resins and related thermosetting polymers. It covers topics such as toughening mechanisms, cure kinetics, molecular modeling, and the mechanical properties of epoxy-based materials and composite laminates.",Epoxy Resins; Polybenzoxazines; Thermosetting Resins; Nanoparticle Modification; Toughening Mechanisms; Cure Kinetics; Molecular Modeling; Composite Laminates; Mechanical Properties; Polymerization,Physical Sciences,Engineering,Mechanical Engineering,7,0.0
https://openalex.org/T11163,Organ Donation and Transplantation,"This cluster of papers explores the ethical, medical, and societal aspects of organ donation, with a focus on living kidney donors, brain death determination, transplantation outcomes, ethical considerations, donor management, and family decision-making. It also delves into the health risks and long-term consequences for both donors and recipients. The papers provide insights into the global landscape of organ trafficking and the impact of legislation on donation rates.",Organ Donation; Living Kidney Donors; Brain Death; Transplantation; Ethical Considerations; Donor Management; Kidney Transplantation; Organ Trafficking; Family Decision-Making; Health Risks,Health Sciences,Medicine,"Public Health, Environmental and Occupational Health",7,0.0
https://openalex.org/T11185,Integrated Energy Systems Optimization,"This cluster of papers focuses on the integration of renewable energy systems, including wind, water, and solar power, into existing power grids. It covers topics such as district heating, electricity storage, energy modeling, power grid flexibility, and the transition towards decarbonized energy systems.",Renewable Energy; Energy Systems; District Heating; Electricity Storage; Energy Modeling; Wind Power Integration; Smart Energy Systems; Power Grid Flexibility; Energy Transition; Decarbonization,Physical Sciences,Engineering,Electrical and Electronic Engineering,7,0.0
https://openalex.org/T11227,Diabetic Foot Ulcer Assessment and Management,"This cluster of papers focuses on the prevention and management of diabetic foot ulcers, a common complication of diabetes. It covers topics such as neuropathy, hyperbaric oxygen therapy, amputation, wound healing, infection, and epidemiology related to diabetic foot ulcers.",Diabetes; Foot Ulcers; Prevention; Management; Neuropathy; Hyperbaric Oxygen Therapy; Amputation; Wound Healing; Infection; Epidemiology,Health Sciences,Medicine,"Endocrinology, Diabetes and Metabolism",7,0.0
https://openalex.org/T11246,Sports injuries and prevention,"This cluster of papers focuses on the epidemiology, risk factors, prevention, and management of musculoskeletal injuries in sports, with a particular emphasis on football (soccer) and youth athletes. It covers a wide range of topics including hamstring strains, injury patterns, injury incidence, and the effectiveness of various prevention programs.",Sports Injury; Epidemiology; Muscle Injuries; Prevention; Risk Factors; Football (Soccer); Athletic Training; Youth Athletes; Hamstring Strain; Injury Prevention,Health Sciences,Medicine,Orthopedics and Sports Medicine,7,0.0
https://openalex.org/T11280,Hemophilia Treatment and Research,"This cluster of papers focuses on the management and treatment of hemophilia, including prophylaxis, inhibitors, gene therapy, and the impact on joint health. It covers a wide range of topics such as recombinant factor VIII, factor IX, and the safety and efficacy of various treatment strategies.",Hemophilia; Factor VIII; Prophylaxis; Inhibitors; Recombinant Factor VIIa; Gene Therapy; Joint Disease; Coagulation Disorders; Efficacy; Safety,Health Sciences,Medicine,Hematology,7,0.0
https://openalex.org/T11305,"Amyloidosis: Diagnosis, Treatment, Outcomes","This cluster of papers focuses on the molecular mechanisms, diagnosis, treatment, and prognosis of amyloidosis, with a particular emphasis on transthyretin-related cardiac and familial amyloid polyneuropathy. It covers topics such as RNAi therapy, cardiovascular magnetic resonance, and immunoglobulin light chain involvement.",Transthyretin; Cardiac Amyloidosis; Light Chain Amyloidosis; RNAi Therapy; Diagnosis; Treatment; Prognosis; Familial Amyloid Polyneuropathy; Immunoglobulin Light Chain; Cardiovascular Magnetic Resonance,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T11313,Immune cells in cancer,"This cluster of papers explores the diverse aspects of macrophage activation and polarization, including their role in tumor microenvironments, interaction with myeloid-derived suppressor cells, modulation of immune responses, and metabolic regulation. The papers cover topics such as monocyte and macrophage heterogeneity, tissue-resident macrophages, and the impact of macrophage plasticity on health and disease.",Macrophage; Activation; Polarization; Tumor-associated; Monocytes; Myeloid-derived suppressor cells; Inflammation; Metabolism; Cancer; Immunity,Life Sciences,Immunology and Microbiology,Immunology,7,0.0
https://openalex.org/T11330,Systemic Sclerosis and Related Diseases,"This cluster of papers focuses on the pathogenesis, clinical manifestations, and treatment of systemic sclerosis, with an emphasis on fibrosis, autoantibodies, pulmonary involvement, and the role of TGF-ß signaling. It also explores genetic markers, endothelial dysfunction, and various treatment approaches including immunosuppressive therapy for this complex autoimmune disease.",Systemic Sclerosis; Fibrosis; Autoantibodies; Pulmonary Involvement; Treatment; Raynaud's Phenomenon; Genetic Markers; Endothelial Dysfunction; TGF-ß Signaling; Immunosuppressive Therapy,Health Sciences,Medicine,Pathology and Forensic Medicine,7,0.0
https://openalex.org/T11390,Seaweed-derived Bioactive Compounds,"This cluster of papers focuses on the bioactive compounds found in seaweed, particularly their functional food applications and potential health benefits. It covers a wide range of topics including antioxidant activity, sulfated polysaccharides, fucoidan, and the nutritional value of marine algae.",Seaweed; Bioactive Compounds; Functional Food; Antioxidant Activity; Sulfated Polysaccharides; Fucoidan; Marine Algae; Nutritional Value; Phlorotannins; Health Benefits,Life Sciences,Agricultural and Biological Sciences,Aquatic Science,7,0.0
https://openalex.org/T11550,Text and Document Classification Technologies,"This cluster of papers focuses on the application of machine learning algorithms for multi-label text classification, with an emphasis on techniques such as feature selection, Naive Bayes classifier, K-nearest Neighbor (KNN), hierarchical classification, and support vector machines (SVM). The research covers various aspects of document categorization and information retrieval in the context of text mining and natural language processing.",Multi-label Learning; Text Classification; Feature Selection; Naive Bayes Classifier; K-nearest Neighbor (KNN); Hierarchical Classification; Machine Learning Algorithms; Document Categorization; Support Vector Machines (SVM); Information Retrieval,Physical Sciences,Computer Science,Artificial Intelligence,7,0.0
https://openalex.org/T11599,Aviation Industry Analysis and Trends,"This cluster of papers explores the economic impacts of air transportation systems, including the effects of high-speed rail competition, airport efficiency, airline alliances, and the influence of COVID-19 on the industry. It also delves into the relationship between air transportation and economic development, tourism growth, and passenger satisfaction.",High-speed Rail; Airport Competition; Airline Alliances; Economic Development; COVID-19 Impact; Transport Infrastructure; Passenger Satisfaction; Market Power; Tourism Growth; Airport Efficiency,Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",7,0.0
https://openalex.org/T11617,Enzyme Production and Characterization,"This cluster of papers focuses on the molecular approaches, industrial applications, and biotechnological perspectives of microbial enzymes, particularly proteases, amylases, keratinases, and other thermostable enzymes. It also explores the potential of halophilic microorganisms for biotechnology and the use of extremophiles as a source for novel enzymes.",Microbial Enzymes; Biotechnological Applications; Industrial Production; Proteases; Amylases; Keratinases; Enzyme Production; Thermostable Enzymes; Halophilic Microorganisms; Glycoside Hydrolases,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biotechnology,7,0.0
https://openalex.org/T11644,Spam and Phishing Detection,"This cluster of papers focuses on the detection and prevention of phishing attacks, including techniques such as spam detection, machine learning, bot detection, review spam analysis, URL filtering, and defense against Sybil attacks in social networks. The research also explores behavioral analysis for identifying suspicious activities and emphasizes the importance of security education in mitigating phishing threats.",Phishing; Spam Detection; Social Networks; Machine Learning; Bot Detection; Review Spam; URL Filtering; Sybil Attacks; Behavioral Analysis; Security Education,Physical Sciences,Computer Science,Information Systems,7,0.0
https://openalex.org/T11674,Sports Analytics and Performance,"This cluster of papers focuses on the economics of professional sports, including topics such as prediction markets, competitive balance, referee bias, home advantage, superstar effects, labor market dynamics, the gambler’s fallacy, revenue sharing, and market efficiency in the context of sporting contests.",Prediction Markets; Competitive Balance; Referee Bias; Home Advantage; Superstar Effects; Labor Market; Gambler’s Fallacy; Sporting Contests; Revenue Sharing; Market Efficiency,Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,7,0.0
https://openalex.org/T11691,Forest Insect Ecology and Management,"This cluster of papers explores the complex interactions and impacts of forest pest dynamics, focusing on bark beetles, invasive species, climate change, ecosystem disturbances, tree defense mechanisms, and the economic implications of biological invasions. The research delves into the drivers, consequences, and management strategies related to forest pest outbreaks and their effects on forest ecosystems.",Forest Pests; Bark Beetles; Invasive Species; Climate Change; Ecosystem Disturbances; Tree Defense Mechanisms; Global Warming; Pathogen Invasions; Economic Impacts; Biological Invasions,Physical Sciences,Environmental Science,Ecology,7,0.0
https://openalex.org/T11697,Numerical Methods and Algorithms,"This cluster of papers focuses on the theory, implementation, and optimization of floating-point arithmetic for scientific computation. It covers topics such as interval analysis, high-precision computation, hardware implementation on FPGAs, numerical verification methods, decimal floating-point arithmetic, accuracy optimization, Taylor models, and handling interval uncertainty.",Floating-Point Arithmetic; Interval Analysis; High-Precision Computation; Hardware Implementation; Numerical Verification Methods; FPGA Acceleration; Decimal Floating-Point; Accuracy-Guaranteed Bit-Width Optimization; Taylor Models; Interval Uncertainty,Physical Sciences,Computer Science,Computational Theory and Mathematics,7,0.0
https://openalex.org/T11736,Histone Deacetylase Inhibitors Research,"This cluster of papers explores the role of histone deacetylases (HDACs) in regulating cellular functions, gene expression, and epigenetic modifications. It covers the use of HDAC inhibitors in cancer therapy, their impact on neurodegenerative disorders, and their involvement in protein complexes and enzymatic activity.",Histone Deacetylases; HDAC Inhibitors; Epigenetic Regulation; Cancer Therapy; Cellular Functions; Acetylation; Gene Expression; Neurodegenerative Disorders; Protein Complexes; Enzymatic Activity,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T11752,Cancer Treatment and Pharmacology,"This cluster of papers focuses on the chemotherapy-induced peripheral neuropathy (CIPN) experienced by cancer patients, particularly in the context of breast cancer treatment. It covers various aspects such as the neurotoxic effects of taxanes and oxaliplatin, neuroprotective strategies, and the impact of CIPN on the quality of life of patients. Additionally, it discusses the use of microtubule-targeting agents like Eribulin Mesylate in cancer treatment.",Chemotherapy-Induced Peripheral Neuropathy; Taxanes; Oxaliplatin; Paclitaxel; Neurotoxicity; Metastatic Breast Cancer; Eribulin Mesylate; Neuroprotective Strategies; Microtubule-Targeting Agents; Quality of Life,Health Sciences,Medicine,Oncology,7,0.0
https://openalex.org/T11774,Adsorption and Cooling Systems,"This cluster of papers focuses on thermochemical energy storage, sorption technologies, and related applications such as adsorption refrigeration, desiccant cooling, solar energy storage, and heat and mass transfer. It covers topics including solid sorption systems, membrane-based enthalpy exchangers, seasonal heat storage, liquid desiccant dehumidification, and energy recovery technologies.",Thermochemical Heat Storage; Adsorption Refrigeration; Desiccant Cooling; Solar Energy Storage; Heat and Mass Transfer; Solid Sorption Systems; Membrane-based Enthalpy Exchanger; Seasonal Heat Storage; Liquid Desiccant Dehumidification; Energy Recovery Technologies,Physical Sciences,Engineering,Mechanical Engineering,7,0.0
https://openalex.org/T11798,Optimal Experimental Design Methods,"This cluster of papers focuses on the theory and application of experimental design and optimization methods, including Response Surface Methodology, Taguchi Method, multi-response optimization, Bayesian design, factorial designs, robust parameter design, and spatial analysis. The papers cover a wide range of applications in various fields such as engineering, manufacturing, biotechnology, and agriculture.",Experimental Design; Optimization; Response Surface Methodology; Taguchi Method; Multi-response Optimization; Bayesian Design; Factorial Designs; Robust Parameter Design; Spatial Analysis; Uniform Design,Social Sciences,Decision Sciences,Management Science and Operations Research,7,0.0
https://openalex.org/T11807,Infrastructure Resilience and Vulnerability Analysis,"This cluster of papers focuses on the assessment and enhancement of infrastructure resilience, particularly in the context of interdependent systems and disaster management. It explores quantitative analysis, network interdependencies, and vulnerability assessment of critical infrastructure, with a specific emphasis on seismic resilience and transportation networks.",Infrastructure Resilience; Interdependent Systems; Disaster Resilience; Critical Infrastructure; Quantitative Analysis; Network Interdependencies; Seismic Resilience; Transportation Networks; Vulnerability Assessment; Risk Analysis,Physical Sciences,Engineering,Civil and Structural Engineering,7,0.0
https://openalex.org/T11841,Nuclear Structure and Function,"This cluster of papers focuses on the structure and function of the nuclear pore complex, nucleocytoplasmic transport, lamin A/C, nuclear envelope, progeria syndrome, nuclear lamins, nuclear transport, cell cycle, chromatin organization, and nuclear mechanics.",Nuclear Pore Complex; Nucleocytoplasmic Transport; Lamin A/C; Nuclear Envelope; Progeria Syndrome; Nuclear Lamins; Nuclear Transport; Cell Cycle; Chromatin Organization; Nuclear Mechanics,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T11849,Intellectual Capital and Performance Analysis,"This cluster of papers focuses on the relationship between intellectual capital and business performance, including the measurement, reporting, and management of knowledge assets. It explores the impact of intellectual capital on financial performance, market value, and corporate governance structures, as well as the role of human capital and organizational learning capability in driving business success.",Intellectual Capital; Business Performance; Knowledge Assets; Content Analysis; Corporate Governance; Human Capital; Financial Performance; Knowledge Management; Organizational Learning Capability; Intangible Assets,Social Sciences,"Business, Management and Accounting",Strategy and Management,7,0.0
https://openalex.org/T11857,Archaeological and Historical Studies,"This cluster of papers covers a wide range of topics related to the archaeology of the Iberian Peninsula, including the Iron Age, Romanization, Celtic culture, Phoenician influence, numismatics, religious practices, settlement patterns, and cultural exchange. The papers explore the ancient history and material culture of the region, shedding light on its diverse and complex past.",Iberian Peninsula; archaeology; Iron Age; Romanization; Celtic culture; Phoenician influence; numismatics; religious practices; settlement patterns; cultural exchange,Social Sciences,Arts and Humanities,Archeology,7,0.0
https://openalex.org/T11858,Urban Development and Societal Issues,"This cluster of papers explores the urban geography, social development, and territorial dynamics in Brazil, focusing on issues such as urbanization, social movements, sustainability, segregation, rural development, environmental justice, spatial planning, globalization, and public policy.",Urbanization; Social Movements; Territoriality; Sustainability; Segregation; Rural Development; Environmental Justice; Spatial Planning; Globalization; Public Policy,Social Sciences,Social Sciences,Urban Studies,7,0.0
